"","word","tfidf"
"郭靖身","郭靖身",0.00624250785142889
"真七子","真七子",0.00624009197130091
"克制","克制",0.00623925440801645
"威力","威力",0.00623338214260872
"手套","手套",0.00622815645690288
"兩場","兩場",0.00622316200933566
"首級","首級",0.00622208148928244
"魯長老","魯長老",0.00620754117062389
"對面","對面",0.00620627358863127
"桃花","桃花",0.00620577065685737
"內傷","內傷",0.00619635013381177
"喝酒","喝酒",0.00619526967602341
"三分","三分",0.00619487985958468
"接骨","接骨",0.00619234741206803
"相會","相會",0.00618861751509048
"大樹","大樹",0.00618447973399374
"中年","中年",0.00618039559714177
"一行","一行",0.00617358162528207
"帶我去","帶我去",0.00616988574721026
"修為","修為",0.00616799316534379
"識得","識得",0.00616637832686148
"下馬","下馬",0.00616399153620287
"毒蛇","毒蛇",0.00614897981270047
"內堂","內堂",0.00614833961870994
"一具","一具",0.00614754748454601
"劍術","劍術",0.00614574340653294
"斷龍石","斷龍石",0.00613191360829971
"真氣","真氣",0.0061279584371438
"老太婆","老太婆",0.00612795300511754
"安撫","安撫",0.00612617747644272
"山峰","山峰",0.00612328959355374
"認得","認得",0.00612303739313592
"半步","半步",0.00611832509350512
"老賊","老賊",0.00611515982983066
"夫婦","夫婦",0.00611387304361834
"劍柄","劍柄",0.00611187901301866
"小娃兒","小娃兒",0.00611073688022583
"好人","好人",0.00611024105098637
"娃娃","娃娃",0.00610950227694716
"降龍十八掌","降龍十八掌",0.00610872187930922
"一碗","一碗",0.00610575903122746
"山上","山上",0.00610553888601978
"無限","無限",0.00608910133349811
"一名","一名",0.00608563100804206
"今晚","今晚",0.00608555528877585
"所授","所授",0.00608312405486549
"青衣","青衣",0.00608220353701413
"瘦馬","瘦馬",0.00607339660958838
"那位","那位",0.0060720979561576
"外人","外人",0.00606493818189322
"那姓","那姓",0.00605496073146113
"假藥","假藥",0.00605255835324314
"一臂","一臂",0.0060481310016229
"絕技","絕技",0.006047222851712
"二十八宿","二十八宿",0.0060407075007545
"疼痛","疼痛",0.00603951346562609
"羊祜","羊祜",0.00603588734028055
"猛獸","猛獸",0.00603186898825047
"腦袋","腦袋",0.00603132603889607
"找尋","找尋",0.00602975759714051
"之法","之法",0.00602689556079227
"接連","接連",0.00602336270639826
"板壁","板壁",0.0060183979451005
"大力","大力",0.00601622988586944
"北丐","北丐",0.00601492487284852
"五個","五個",0.00601098294246411
"陣勢","陣勢",0.00600540809921546
"後院","後院",0.00600451759177663
"行刺","行刺",0.00600263460381718
"素心","素心",0.00599950863453123
"師徒倆","師徒倆",0.00599788960832799
"坐騎","坐騎",0.00599394006038046
"照料","照料",0.00599123606454729
"年輕","年輕",0.00598998148693335
"大門","大門",0.0059899167611702
"郭靖聽","郭靖聽",0.00598130720384144
"桌椅","桌椅",0.00598101080111053
"上來","上來",0.0059730829992499
"三個","三個",0.00596314846131039
"守宮砂","守宮砂",0.00596168538906768
"武學","武學",0.0059582320862645
"軍士","軍士",0.0059572626466356
"秘訣","秘訣",0.00595295142539909
"難得","難得",0.00595254959919318
"胡鬧","胡鬧",0.00594166048052085
"一腳","一腳",0.00594125247065415
"領教","領教",0.00594099199815703
"這件","這件",0.00594015702624197
"打傷","打傷",0.00593546310031175
"紛紛","紛紛",0.00593378292109625
"熱氣","熱氣",0.00593282672043588
"洞穴","洞穴",0.00592719013259252
"刺出","刺出",0.00592633618942615
"毒砂","毒砂",0.00591949802898177
"肩頭","肩頭",0.00591886406249949
"南帝","南帝",0.00591828083661698
"主將","主將",0.0059175744260551
"老公公","老公公",0.00591590261313237
"柳枝","柳枝",0.0059147734451228
"神功","神功",0.00591306844163309
"鄧州","鄧州",0.00591122636979473
"貧道","貧道",0.00590586233681316
"靈芝","靈芝",0.00590458329671541
"酒樓","酒樓",0.00590286646152512
"前來","前來",0.00590010698596319
"筵席","筵席",0.00589485311267862
"蹄聲","蹄聲",0.00589118741310193
"殺人","殺人",0.00588630879227893
"小王將軍","小王將軍",0.00588627467981459
"五百兩","五百兩",0.00588627467981459
"宋五","宋五",0.00588627467981459
"喪門鬼","喪門鬼",0.00588627467981459
"書房","書房",0.00587873982541152
"罷了","罷了",0.00587092485861149
"窗外","窗外",0.00586912118793824
"各人","各人",0.0058682095768559
"按住","按住",0.00586636952847699
"郭襄身","郭襄身",0.00586365319501349
"呆呆","呆呆",0.00586236883616061
"行禮","行禮",0.0058525605542232
"碰到","碰到",0.00584451622491572
"墳墓","墳墓",0.00584434566077786
"郭襄心","郭襄心",0.0058439993444015
"來勢","來勢",0.00584326534049534
"兩頭","兩頭",0.00583563087564588
"閉氣","閉氣",0.00583504218653243
"兩丐","兩丐",0.00583035721441516
"禿頭","禿頭",0.00582868535096
"抱著","抱著",0.00582767298336744
"緊緊","緊緊",0.00582630871679732
"天權","天權",0.00582347486788386
"龍女","龍女",0.00582083375499469
"蛤蟆功","蛤蟆功",0.00581627061148671
"八袋","八袋",0.00580625865117247
"丘師伯","丘師伯",0.00580534079913939
"本教","本教",0.00580365269124762
"彈指","彈指",0.0058006583798183
"幾位","幾位",0.00579864299863539
"陸爺","陸爺",0.00579836000895663
"蓮蓬","蓮蓬",0.00579836000895663
"見識","見識",0.00579798912306
"幹麼","幹麼",0.00579733316593885
"尊駕","尊駕",0.0057919622113485
"門人","門人",0.00579116645457957
"尹師兄","尹師兄",0.00579099901511139
"毒蛛","毒蛛",0.00579099901511139
"金鈴","金鈴",0.00579007708680003
"七人","七人",0.00578918321167755
"北方","北方",0.00578763638601259
"官人","官人",0.00578749256101548
"可憐","可憐",0.00578730821048502
"山莊","山莊",0.00578065222820616
"尹居士","尹居士",0.00577946942431207
"惡徒","惡徒",0.00577946942431207
"擔心","擔心",0.00577229596502238
"山西","山西",0.00576861239471925
"鐘底","鐘底",0.00576836077736365
"台口","台口",0.00576768798021544
"石門","石門",0.00576752233072229
"仙姑","仙姑",0.00576442113273299
"金輪法","金輪法",0.00575756903814239
"離開","離開",0.00575221851280199
"水潭","水潭",0.00575175238827616
"爹娘","爹娘",0.00575099415348221
"望見","望見",0.00575080289834811
"馬來","馬來",0.00574815202969567
"旁觀","旁觀",0.00574793537463952
"花枝","花枝",0.00574662847116157
"一家","一家",0.00574412452691172
"高人","高人",0.00574241918201276
"老大","老大",0.00573953057165294
"揮動","揮動",0.00573418760588382
"妙極","妙極",0.00572612652154273
"運氣","運氣",0.00572508109109758
"抖動","抖動",0.00571212919877989
"世間","世間",0.00570166699259843
"柔聲道","柔聲道",0.00569718078956867
"楊過知","楊過知",0.00569046662980606
"姓名","姓名",0.00568732673267426
"桌上","桌上",0.00568649780101283
"山下","山下",0.00568622498271977
"郭芙叫","郭芙叫",0.00568541099817588
"嗡嗡","嗡嗡",0.00568435215687489
"老頭兒","老頭兒",0.0056833556610186
"神掌","神掌",0.00568277669835127
"人皮","人皮",0.00567772539509442
"一匹","一匹",0.00567308305102253
"一道","一道",0.00567302772140876
"第一","第一",0.00567185682793365
"牛腹","牛腹",0.00567168180627428
"猛漢","猛漢",0.00567168180627428
"癩皮狗","癩皮狗",0.00567168180627428
"雙足","雙足",0.00567009993108958
"平時","平時",0.00566307657846023
"不來","不來",0.00566132979295932
"妻子","妻子",0.00565573110468291
"馬背","馬背",0.00565352232765813
"兩名","兩名",0.00565163579283299
"公孫先生","公孫先生",0.0056466782689831
"陸二人","陸二人",0.00564582830636005
"樹皮","樹皮",0.00564555344630551
"太陽","太陽",0.00564475426936027
"打死","打死",0.00563986694182953
"那雕","那雕",0.00563564570584613
"進去","進去",0.00563212698187126
"抱住","抱住",0.00563181728728603
"我在絕","我在絕",0.00563148331004369
"比劃","比劃",0.00563036938230705
"血手印","血手印",0.00562747565350235
"木屋","木屋",0.00562729819314114
"丫鬟","丫鬟",0.00562392489531215
"萼兒","萼兒",0.00562377390009489
"激動","激動",0.00562333701728428
"相貌","相貌",0.00561814911967988
"向法王","向法王",0.00561580956377544
"十六名","十六名",0.0056157260108164
"道路","道路",0.00561516211383065
"遺體","遺體",0.00561227003175395
"劍光","劍光",0.00561088375107832
"石塊","石塊",0.00561064098452835
"左足","左足",0.00561053378197226
"獨孤求敗","獨孤求敗",0.00561038032454693
"馬上","馬上",0.00560962565708643
"報仇","報仇",0.0056045138999307
"一門","一門",0.00559865456836412
"門戶","門戶",0.00559721095643604
"七日","七日",0.00559653632582179
"呼喝","呼喝",0.00559295579867319
"打扮","打扮",0.00559119180884017
"使出","使出",0.00559104611179169
"金絲","金絲",0.00558867183113962
"聲息","聲息",0.00558773108837972
"這賊","這賊",0.00558591822886399
"客氣","客氣",0.00558257972409419
"並肩","並肩",0.00558238373555911
"老婆子","老婆子",0.00558153256789308
"大勝","大勝",0.00557979379504064
"刺殺","刺殺",0.00557929420052295
"永遠","永遠",0.00557545152394627
"數月","數月",0.00557155233792534
"頭陀","頭陀",0.00557086579307183
"決意","決意",0.0055668416290815
"劍鋒","劍鋒",0.00556592789374611
"袍子","袍子",0.00556487851894674
"群豪","群豪",0.00556249711474773
"相鬥","相鬥",0.00555477956065287
"相助","相助",0.0055538239157315
"得知","得知",0.00555259021733459
"倒轉","倒轉",0.00554999787464852
"笑聲","笑聲",0.00554953921156659
"重大","重大",0.00554945585887937
"情意","情意",0.00554922042925682
"舉刀","舉刀",0.00554610839764664
"外邊","外邊",0.00554492699709064
"念頭","念頭",0.00554400844007063
"再見","再見",0.00553430322819304
"不起","不起",0.00553131194367268
"玉簫劍","玉簫劍",0.00552446820689945
"前面","前面",0.00551826365043112
"氣悶","氣悶",0.00551709631454564
"憐惜","憐惜",0.00551011653701038
"隨口","隨口",0.00550697008301094
"小妹子","小妹子",0.00550457643262474
"瞧見","瞧見",0.00550158431763772
"程陸","程陸",0.00549776495409297
"破綻","破綻",0.00549653713796738
"傳授","傳授",0.00549640721164163
"過招","過招",0.00549365176504062
"楊過微","楊過微",0.00549268350721292
"折斷","折斷",0.00549082594821634
"約莫","約莫",0.00548821632667308
"哪裡","哪裡",0.0054839693241732
"國師","國師",0.00547863576981796
"聽說","聽說",0.00547853831717095
"火堆","火堆",0.00547580998535308
"出洞","出洞",0.00547386899310761
"七名","七名",0.00547268359623147
"秘傳","秘傳",0.00547188832076016
"營帳","營帳",0.00546707578167276
"直到","直到",0.00546570468097771
"抱起","抱起",0.00546531255218788
"守信","守信",0.00546519135248898
"聰明","聰明",0.00546384877474908
"二女","二女",0.00546312770450771
"貴客","貴客",0.00546287313272651
"不傳","不傳",0.00546284345113265
"楊過右","楊過右",0.00546190269953845
"左首","左首",0.00544849520243494
"搶上","搶上",0.00544602734207998
"十四","十四",0.00544580961626802
"奮力","奮力",0.00544408004721353
"裡裡","裡裡",0.00543804770645731
"棗樹","棗樹",0.00543123163147071
"雙腿","雙腿",0.00543026524265402
"四周","四周",0.00542907541048972
"小子","小子",0.00542490272534938
"一對","一對",0.00542390247053946
"幌動","幌動",0.00542045583870715
"害怕","害怕",0.00541879905972408
"大大的","大大的",0.00541588472958941
"知覺","知覺",0.00541533793770288
"應道","應道",0.00541410368856249
"劍尖","劍尖",0.00540896116247559
"老弟","老弟",0.00540864152329437
"郭芙見","郭芙見",0.00540571287276752
"身穿","身穿",0.00540415288552094
"萬夫長","萬夫長",0.00539761786148953
"急奔","急奔",0.00539397883725163
"點穴","點穴",0.00539157567371129
"大奇","大奇",0.00539096707781456
"無力","無力",0.00538651031026928
"山崖","山崖",0.00538499658209522
"楊爺","楊爺",0.00538441976917864
"王子","王子",0.00538149898977099
"圓球","圓球",0.00537934499692105
"申師叔","申師叔",0.00537264915924995
"此法","此法",0.00537257270457876
"三年","三年",0.00537240687146401
"徒弟","徒弟",0.00537127278102566
"尋思","尋思",0.00537096500271597
"拾起","拾起",0.00536927642524525
"上升","上升",0.0053691272943768
"將楊過","將楊過",0.00536876633014319
"急轉","急轉",0.00536777617643673
"武藝","武藝",0.00536770860837459
"糊塗","糊塗",0.00536681338645598
"花樹","花樹",0.00536672950686369
"擒拿","擒拿",0.00536630734644419
"竟爾","竟爾",0.00536578992386611
"決不","決不",0.0053657443059441
"招數","招數",0.00536448891156458
"嫂子","嫂子",0.00536199411033134
"師伯","師伯",0.00535822534845232
"運勁","運勁",0.00535803948215394
"掌管","掌管",0.00535596553006796
"化解","化解",0.00535502626973774
"數招","數招",0.00535398082815427
"佛經","佛經",0.00535354102308775
"書法","書法",0.00535252309688924
"小石子","小石子",0.00534769132859892
"驚呼","驚呼",0.00534736491027188
"一柄","一柄",0.00533934993351876
"不服","不服",0.00533778286595435
"咬住","咬住",0.00533658270713761
"物事","物事",0.00533284211843556
"那神","那神",0.00533152010651954
"打架","打架",0.00532946451896986
"突見","突見",0.0053290236462636
"心經","心經",0.00532878650754845
"偷聽","偷聽",0.00532850071531963
"谷主","谷主",0.00532678381045884
"退開","退開",0.00532452849762098
"一曲","一曲",0.00532237546183678
"娘子","娘子",0.00532221536432742
"傷口","傷口",0.00532135047004285
"點中","點中",0.00532062654571052
"然後","然後",0.00532050259141729
"落下","落下",0.00531677244398521
"大宋","大宋",0.00531650428502186
"說起","說起",0.00531583591510345
"眼睛","眼睛",0.00531407958376226
"和瑛姑","和瑛姑",0.00531317549983081
"好心","好心",0.00531113729164518
"疾風","疾風",0.00530897026194356
"只須","只須",0.00530666682505315
"一會兒","一會兒",0.00530375824160275
"師門","師門",0.00530220946718037
"那天","那天",0.00529693231103219
"瓶子","瓶子",0.00529682168185009
"沉重","沉重",0.00529625227672717
"靈台","靈台",0.00529520438537166
"日前","日前",0.00529275608374305
"武林","武林",0.00528988317106585
"放下","放下",0.00528874096712792
"臉色","臉色",0.00528773197647742
"丹田","丹田",0.00528703121650706
"深湛","深湛",0.00528513669337606
"追去","追去",0.00528414714923926
"拱手","拱手",0.00528379739986762
"一生一世","一生一世",0.00527965319890523
"火光","火光",0.00527859893160882
"危急","危急",0.00527850046560111
"躍上","躍上",0.00527658902606415
"回家","回家",0.00527633019032073
"孩童","孩童",0.0052744512878979
"到處","到處",0.00526643421119535
"中毒","中毒",0.00526381992404506
"刀法","刀法",0.00526357211730442
"走上","走上",0.00525902965318698
"三件","三件",0.00525778164073373
"捨命","捨命",0.00525681580088357
"小小","小小",0.00525659848281679
"容貌","容貌",0.00525643260834376
